_id,author,date,journal,keywords,org,country,title,url,
59a8bd8c1d41c81f54ab2e13,"Boyé M, Grabar N, Thi Tran M.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Institut d'Orthophonie, Université Lille 2, Lille, France.;CNRS UMR 8163 STL, Université Lille 3, 59653 Villeneuve d'Ascq, France.",";Institut d'Orthophonie, Université Lille 2, Lille, France.;CNRS UMR 8163 STL, Université Lille 3, 59653 Villeneuve d'Ascq, France.",Contrastive conversational analysis of language production by Alzheimer's and control people.,https://www.ncbi.nlm.nih.gov/pubmed/25160273,
59a8bd8d1d41c81f54ab2e14,"Weir C, Dunlea R, Staggers N, Dooing-Harris K, Mccormick T, Barrus R.",2014,Studies in health technology and informatics,KEYWORDS_NA,";SLC VA IDEAS Center of Innovation, SLC, UT.;Department of Biomedical Informatics, University of Utah, SLC, UT.;School of Nursing, University of Maryland, Baltimore, MD.",";SLC VA IDEAS Center of Innovation, SLC, UT.;Department of Biomedical Informatics, University of Utah, SLC, UT.;School of Nursing, University of Maryland, Baltimore, MD.",Comparing narrative versus numerical display of functional information: impact on sense-making.,https://www.ncbi.nlm.nih.gov/pubmed/25160258,
59a8bd8d1d41c81f54ab2e15,Meinecke S.,2014,Studies in health technology and informatics,KEYWORDS_NA,";Fraunhofer Institute for Software and Systems Engineering ISST, Dortmund, Germany.",";Fraunhofer Institute for Software and Systems Engineering ISST, Dortmund, Germany.",Real-time monitoring of clinical processes using complex event processing and transition systems.,https://www.ncbi.nlm.nih.gov/pubmed/25160257,
59a8bd8e1d41c81f54ab2e16,"Hussain S, Sun H, Sinaci A, Erturkmen GB, Mead C, Gray AJ, McGuinness DL, Prud'Hommeaux E, Daniel C, Forsberg K.",2014,Studies in health technology and informatics,KEYWORDS_NA,";INSERM, U1142, LIMICS, AP-HP, F-75006, Paris, France.;Advanced Clinical Applications Research Group, Agfa HealthCare, Gent, Belgium.;Software Research, Development and Consultancy Ltd., Turkey.;W3C Health Care and Life Sciences IG.;School of Mathematical and Computer Sciences, Heriot-Watt University, UK.;Department of Computer Science, Rensselaer Polytechnic Institute, Troy, US.;World Wide Web Consortium (W3C), MIT, Cambridge, MA, USA.;AstraZeneca, Sweden.",";INSERM, U1142, LIMICS, AP-HP, F-75006, Paris, France.;Advanced Clinical Applications Research Group, Agfa HealthCare, Gent, Belgium.;Software Research, Development and Consultancy Ltd., Turkey.;W3C Health Care and Life Sciences IG.;School of Mathematical and Computer Sciences, Heriot-Watt University, UK.;Department of Computer Science, Rensselaer Polytechnic Institute, Troy, US.;World Wide Web Consortium (W3C), MIT, Cambridge, MA, USA.;AstraZeneca, Sweden.",A framework for evaluating and utilizing medical terminology mappings.,https://www.ncbi.nlm.nih.gov/pubmed/25160255,
59a8bd8f1d41c81f54ab2e17,"Karakülah G, Dicle O, Koşaner O, Suner A, Birant ÇC, Berber T, Canbek S.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Dokuz Eylül University, Health Sciences Institute, İzmir, Turkey.;Dokuz Dokuz Eylül University, Faculty of Letters, Department of Linguistics, İzmir, Turkey.;Ege University, Faculty of Medicine, Department of Biostatistics and Medical Informatics, İzmir, Turkey.;Dokuz Eylül University, Faculty of Engineering, Department of Computer Engineering, İzmir, Turkey.;Karadeniz Technical University, Faculty of Science, Department of Statistics and Computer Science, Trabzon, Turkey.;Adana Tranining and Research Hospital, Department of Medical Genetics, Adana, Turkey.",";Dokuz Eylül University, Health Sciences Institute, İzmir, Turkey.;Dokuz Dokuz Eylül University, Faculty of Letters, Department of Linguistics, İzmir, Turkey.;Ege University, Faculty of Medicine, Department of Biostatistics and Medical Informatics, İzmir, Turkey.;Dokuz Eylül University, Faculty of Engineering, Department of Computer Engineering, İzmir, Turkey.;Karadeniz Technical University, Faculty of Science, Department of Statistics and Computer Science, Trabzon, Turkey.;Adana Tranining and Research Hospital, Department of Medical Genetics, Adana, Turkey.",Computer based extraction of phenoptypic features of human congenital anomalies from the digital literature with natural language processing techniques.,https://www.ncbi.nlm.nih.gov/pubmed/25160250,
59a8bd901d41c81f54ab2e18,Denecke K.,2014,Studies in health technology and informatics,KEYWORDS_NA,ICCAS Innovation Centre Computer Assisted Surgery.,ICCAS Innovation Centre Computer Assisted Surgery.,Sublanguage analysis of medical weblogs.,https://www.ncbi.nlm.nih.gov/pubmed/25160249,
59a8bd911d41c81f54ab2e19,"Hsueh PY, Ramakrishnan S, Yu K, Akushevich M, Sharma S, Mooiweer P.",2014,Studies in health technology and informatics,KEYWORDS_NA,IBM T.J. Watson Research Center.,IBM T.J. Watson Research Center.,IBM Business Analytics and Optimization.,Development of temporal context-based feature abstractions for enabling monitoring and managing of interventions.,https://www.ncbi.nlm.nih.gov/pubmed/25160229
59a8bd911d41c81f54ab2e1a,"Poulymenopoulou M, Papakonstantinou D, Malamateniou F, Vassilacopoulos G.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Department of Digital Systems, University of Piraeus, 18534, Piraeus, Greece.",";Department of Digital Systems, University of Piraeus, 18534, Piraeus, Greece.",Adaptive healthcare processes for personalized emergency clinical pathways.,https://www.ncbi.nlm.nih.gov/pubmed/25160219,
59a8bd921d41c81f54ab2e1b,"Kimura E, Kobayashi S, Ishihara K.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Department Medical Informatics of Ehime University Hospital.;The EHR Research Unit, Department of Social Informatics, Graduate School of Informatics, Kyoto University.",";Department Medical Informatics of Ehime University Hospital.;The EHR Research Unit, Department of Social Informatics, Graduate School of Informatics, Kyoto University.",HTML5 microdata as a semantic container for medical information exchange.,https://www.ncbi.nlm.nih.gov/pubmed/25160218,
59a8bd921d41c81f54ab2e1c,"Lupşe OS, Stoicu-Tivadar L.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Faculty of Automatics and Computers, University ""Politehnica"" Timişoara, Romania.",";Faculty of Automatics and Computers, University ""Politehnica"" Timişoara, Romania.",Pediatrics prescriptions with ontologies and treatment suggestions.,https://www.ncbi.nlm.nih.gov/pubmed/25160215,
59a8bd931d41c81f54ab2e1d,"Löpprich M, Jones J, Meinecke MC, Goldschmidt H, Knaup P.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Institute of Medical Biometry and Informatics, Heidelberg University, Germany.;Department of Internal Medicine, Division of Hematology/Oncology/Rheumatology, Heidelberg University Hospital, Germany.",";Institute of Medical Biometry and Informatics, Heidelberg University, Germany.;Department of Internal Medicine, Division of Hematology/Oncology/Rheumatology, Heidelberg University Hospital, Germany.",A reference data model of a metadata registry preserving semantics and representations of data elements.,https://www.ncbi.nlm.nih.gov/pubmed/25160208,
59a8bd941d41c81f54ab2e1e,"Pecoraro F, Luzi D, Ricci FL.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Institute for Research on Population and Social Policies, National Research Council.;Institute of Molecular Bioimaging and Physiology, National Research Council, Italy.",";Institute for Research on Population and Social Policies, National Research Council.;Institute of Molecular Bioimaging and Physiology, National Research Council, Italy.",A conceptual framework to design a dimensional model based on the HL7 Clinical Document Architecture.,https://www.ncbi.nlm.nih.gov/pubmed/25160190,
59a8bd951d41c81f54ab2e1f,"Højen AR, Elberg PB, Andersen SK.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Department of Health Science and Technology, Aalborg University, Denmark.",";Department of Health Science and Technology, Aalborg University, Denmark.",SNOMED CT adoption in Denmark--why is it so hard?,https://www.ncbi.nlm.nih.gov/pubmed/25160179,
59a8bd951d41c81f54ab2e20,"Griffon N, Merabti T, Cormont S, Tariel-Laurent S, Massari P, Lepage E, Chniti A, Daniel C, Darmoni SJ.",2014,Studies in health technology and informatics,KEYWORDS_NA,";CISMeF & TIBS LITIS EA 4108, Rouen University Hospital, Rouen, France.;AP-HP, Centre de compétences et de services, Paris, France.;INSERM, U1142, LIMICS, F-75006, Paris, France; Sorbonne Universités, UPMC Univ Paris 06, UMR_S 1142, LIMICS, F-75006, Paris, France; Université Paris 13, Sorbonne Paris Cité, LIMICS, (UMR_S 1142), F-93430, Villetaneuse, France.",";CISMeF & TIBS LITIS EA 4108, Rouen University Hospital, Rouen, France.;AP-HP, Centre de compétences et de services, Paris, France.;INSERM, U1142, LIMICS, F-75006, Paris, France; Sorbonne Universités, UPMC Univ Paris 06, UMR_S 1142, LIMICS, F-75006, Paris, France; Université Paris 13, Sorbonne Paris Cité, LIMICS, (UMR_S 1142), F-93430, Villetaneuse, France.",Preservation of information in terminology transcoding.,https://www.ncbi.nlm.nih.gov/pubmed/25160165,
59a8bd961d41c81f54ab2e21,"Krahn T, Eichelberg M, Müller F, Gönül S, Laleci Erturkmen GB, Sinaci AA, Appelrath HJ.",2014,Studies in health technology and informatics,KEYWORDS_NA,";OFFIS - Institute for Information Technology, Oldenburg, Germany.;SRDC - Software Research and Development Center.;University of Oldenburg, Department of Computer Science.",";OFFIS - Institute for Information Technology, Oldenburg, Germany.;SRDC - Software Research and Development Center.;University of Oldenburg, Department of Computer Science.",Adverse drug event notification on a semantic interoperability framework.,https://www.ncbi.nlm.nih.gov/pubmed/25160156,
59a8bd971d41c81f54ab2e22,Kahn CE Jr.,2014,Studies in health technology and informatics,KEYWORDS_NA,";Department of Radiology, Medical College of Wisconsin, Milwaukee, Wisconsin, USA.",";Department of Radiology, Medical College of Wisconsin, Milwaukee, Wisconsin, USA.",Ontology-based diagnostic decision support in radiology.,https://www.ncbi.nlm.nih.gov/pubmed/25160149,
59a8bd971d41c81f54ab2e23,"Sedki K, Duclos C, Lamy JB.",2014,Studies in health technology and informatics,KEYWORDS_NA,";LIMICS (INSERM UMRS 1142), Université Paris 13, Sorbonne Paris Cité, 93017 Bobigny, France UPMC Université Paris 6, Sorbonne Universités, Paris.",";LIMICS (INSERM UMRS 1142), Université Paris 13, Sorbonne Paris Cité, 93017 Bobigny, France UPMC Université Paris 6, Sorbonne Universités, Paris.",A Preference-based framework for medical decision making.,https://www.ncbi.nlm.nih.gov/pubmed/25160146,
59a8bd981d41c81f54ab2e24,"Galopin A, Bouaud J, Pereira S, Séroussi B.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Vidal, Issy-les-Moulineaux, France.;AP-HP, DRCD, Paris, France.;Sorbonne Universités, UPMC Université Paris 06, UMR_S 1142, LIMICS, Paris, France.",";Vidal, Issy-les-Moulineaux, France.;AP-HP, DRCD, Paris, France.;Sorbonne Universités, UPMC Université Paris 06, UMR_S 1142, LIMICS, Paris, France.",Using an ontological modeling to evaluate the consistency of clinical practice guidelines: application to the comparison of three guidelines on the management of adult hypertension.,https://www.ncbi.nlm.nih.gov/pubmed/25160141,
59a8bd981d41c81f54ab2e25,"Wenzina R, Kaiser K.",2014,Studies in health technology and informatics,KEYWORDS_NA,";Institute of Software Technology and Interactive Systems Vienna University of Technology, Austria.;University of Applied Sciences St. Pölten, Austria.",";Institute of Software Technology and Interactive Systems Vienna University of Technology, Austria.;University of Applied Sciences St. Pölten, Austria.",Using TimeML to support the modeling of computerized clinical guidelines.,https://www.ncbi.nlm.nih.gov/pubmed/25160135,
59a8bd991d41c81f54ab2e26,"Ashish N, Dahm L, Boicey C.",2014 Dec,Health informatics journal,"['Clinical decision-making', ' databases and data mining', ' decision-support systems', ' evidence-based practice', ' information and knowledge management']",";University of California, Irvine, USA nashish@loni.usc.edu.;University of California, Irvine, USA.",";University of California, Irvine, USA nashish@loni.usc.edu.;University of California, Irvine, USA.","University of California, Irvine-Pathology Extraction Pipeline: the pathology extraction pipeline for information extraction from pathology reports.",https://www.ncbi.nlm.nih.gov/pubmed/25155030,
59a8bd9a1d41c81f54ab2e27,"Lanzola G, Ginardi MG, Mazzanti A, Quaglini S.",2014 Nov,Computer methods and programs in biomedicine,"['Computer adaptive testing', ' Mobile health', ' Quality of life surveys', ' Questionnaires']",";Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Italy. Electronic address: giordano.lanzola@unipv.it.;Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Italy.;IRCCS Foundation ""S. Maugeri"", Pavia, Italy.",";Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Italy. Electronic address: giordano.lanzola@unipv.it.;Department of Electrical, Computer and Biomedical Engineering, University of Pavia, Italy.;IRCCS Foundation ""S. Maugeri"", Pavia, Italy.",Gquest: modeling patient questionnaires and administering them through a mobile platform application.,https://www.ncbi.nlm.nih.gov/pubmed/25154645,
59a8bd9a1d41c81f54ab2e28,"Pradhan S, Elhadad N, South BR, Martinez D, Christensen L, Vogel A, Suominen H, Chapman WW, Savova G.",2015 Jan,Journal of the American Medical Informatics Association : JAMIA,"['Clinical Notes', ' Disorder Identifciation', ' Information Extraction', ' Named Entity Recognition', ' Natural Language Processing', ' Word Sense Disambiguation']",";Boston Children's Hospital and Harvard Medical School, Boston, Massachusetts, USA.;Columbia University, New York, New York, USA.;University of Utah, Salt Lake City, Utah, USA.;The University of Melbourne, Australia.;NICTA, The Australian National University, and University of Canberra, Canberra, Australian Capital Territory, Australia.",";Boston Children's Hospital and Harvard Medical School, Boston, Massachusetts, USA.;Columbia University, New York, New York, USA.;University of Utah, Salt Lake City, Utah, USA.;The University of Melbourne, Australia.;NICTA, The Australian National University, and University of Canberra, Canberra, Australian Capital Territory, Australia.",Evaluating the state of the art in disorder recognition and normalization of the clinical narrative.,https://www.ncbi.nlm.nih.gov/pubmed/25147248,
